date,value
2022/12/11-19:39:00,0.2
2022/12/11-19:39:15,0.2
2022/12/11-19:39:30,0.2
2022/12/11-19:39:45,0.2
2022/12/11-19:40:00,0.2
2022/12/11-19:40:15,0.2
2022/12/11-19:40:30,0.22666666667
2022/12/11-19:40:45,0.32666666667
2022/12/11-19:41:00,0.4
2022/12/11-19:41:15,0.34666666667
2022/12/11-19:41:30,0.2
2022/12/11-19:41:45,0.2
2022/12/11-19:42:00,0.2
2022/12/11-19:42:15,0.22666666667
2022/12/11-19:42:30,0.4
2022/12/11-19:42:45,0.39333333333
2022/12/11-19:43:00,0.3
2022/12/11-19:43:15,0.3
2022/12/11-19:43:30,0.3
2022/12/11-19:43:45,0.3
2022/12/11-19:44:00,0.2
2022/12/11-19:44:15,0.2
2022/12/11-19:44:30,0.2
2022/12/11-19:44:45,0.2
2022/12/11-19:45:00,0.2
2022/12/11-19:45:15,0.20666666667
2022/12/11-19:45:30,0.24666666667
2022/12/11-19:45:45,0.24666666667
2022/12/11-19:46:00,0.2
2022/12/11-19:46:15,0.2
2022/12/11-19:46:30,0.2
2022/12/11-19:46:45,0.2
2022/12/11-19:47:00,0.38666666667
2022/12/11-19:47:15,0.4
2022/12/11-19:47:30,0.4
2022/12/11-19:47:45,0.4
2022/12/11-19:48:00,0.4
2022/12/11-19:48:15,0.37333333333
2022/12/11-19:48:30,0.2
2022/12/11-19:48:45,0.2
2022/12/11-19:49:00,0.2
2022/12/11-19:49:15,0.2
2022/12/11-19:49:30,0.2
2022/12/11-19:49:45,0.2
2022/12/11-19:50:00,0.2
2022/12/11-19:50:15,0.2
2022/12/11-19:50:30,0.2
2022/12/11-19:50:45,0.2
2022/12/11-19:51:00,0.2
2022/12/11-19:51:15,0.20666666667
2022/12/11-19:51:30,0.3
2022/12/11-19:51:45,0.3
2022/12/11-19:52:00,0.3
2022/12/11-19:52:15,0.3
2022/12/11-19:52:30,0.3
2022/12/11-19:52:45,0.3
2022/12/11-19:53:00,0.3
2022/12/11-19:53:15,0.3
2022/12/11-19:53:30,0.3
2022/12/11-19:53:45,0.3
2022/12/11-19:54:00,0.3
2022/12/11-19:54:15,0.30666666667
2022/12/11-19:54:30,0.4
2022/12/11-19:54:45,0.4
2022/12/11-19:55:00,0.4
2022/12/11-19:55:15,0.4
2022/12/11-19:55:30,0.37333333333
2022/12/11-19:55:45,0.2
2022/12/11-19:56:00,0.2
2022/12/11-19:56:15,0.2
2022/12/11-19:56:30,0.2
2022/12/11-19:56:45,0.2
2022/12/11-19:57:00,0.2
2022/12/11-19:57:15,0.21333333333
2022/12/11-19:57:30,0.4
2022/12/11-19:57:45,0.4
2022/12/11-19:58:00,0.4
2022/12/11-19:58:15,0.4
2022/12/11-19:58:30,0.4
2022/12/11-19:58:45,0.39333333333
2022/12/11-19:59:00,0.3
2022/12/11-19:59:15,0.3
2022/12/11-19:59:30,0.3
2022/12/11-19:59:45,0.3
2022/12/11-20:00:00,0.3
2022/12/11-20:00:15,0.3
2022/12/11-20:00:30,0.2
2022/12/11-20:00:45,0.2
2022/12/11-20:01:00,0.2
2022/12/11-20:01:15,0.2
2022/12/11-20:01:30,0.2
2022/12/11-20:01:45,0.2
2022/12/11-20:02:00,0.2
2022/12/11-20:02:15,0.28666666667
2022/12/11-20:02:30,0.3
2022/12/11-20:02:45,0.22
2022/12/11-20:03:00,0.2
2022/12/11-20:03:15,0.29333333333
2022/12/11-20:03:30,0.3
2022/12/11-20:03:45,0.3
2022/12/11-20:04:00,0.3
2022/12/11-20:04:15,0.3
2022/12/11-20:04:30,0.3
2022/12/11-20:04:45,0.20666666667
2022/12/11-20:05:00,0.2
2022/12/11-20:05:15,0.2
2022/12/11-20:05:30,0.2
2022/12/11-20:05:45,0.2
2022/12/11-20:06:00,0.2
2022/12/11-20:06:15,0.2
2022/12/11-20:06:30,0.2
2022/12/11-20:06:45,0.2
2022/12/11-20:07:00,0.2
2022/12/11-20:07:15,0.2
2022/12/11-20:07:30,0.2
2022/12/11-20:07:45,0.29333333333
2022/12/11-20:08:00,0.3
2022/12/11-20:08:15,0.3
2022/12/11-20:08:30,0.3
2022/12/11-20:08:45,0.3
2022/12/11-20:09:00,0.38666666667
2022/12/11-20:09:15,0.4
2022/12/11-20:09:30,0.4
2022/12/11-20:09:45,0.4
2022/12/11-20:10:00,0.4
2022/12/11-20:10:15,0.4
2022/12/11-20:10:30,0.4
2022/12/11-20:10:45,0.24
2022/12/11-20:11:00,0.2
2022/12/11-20:11:15,0.2
2022/12/11-20:11:30,0.2
2022/12/11-20:11:45,0.2
2022/12/11-20:12:00,0.2
2022/12/11-20:12:15,0.2
2022/12/11-20:12:30,0.2
2022/12/11-20:12:45,0.2
